"escolaridad","ingreso","lingreso"
12,4300,8.36637030168165
9,12900,9.46498259034976
6,1720,7.4500795698075
12,6450,8.77183540978982
9,4515,8.41516046585109
9,6880,8.83637393092739
9,10750,9.28266103355581
12,6450,8.77183540978982
11,2580,7.85554467791566
4,1935,7.56786260546388
12,7740,8.95415696658377
6,18060,9.80145482697098
16,19000,9.85219425814858
12,5590,8.62873456614915
6,6450,8.77183540978982
9,8600,9.0595174822416
12,8500,9.04782144247841
9,9030,9.10830764641103
9,8600,9.0595174822416
9,6300,8.74830491237962
12,7740,8.95415696658377
9,12900,9.46498259034976
6,6450,8.77183540978982
10,11610,9.35962207469194
12,7000,8.85366542803745
16,10000,9.21034037197618
6,9460,9.15482766204592
18,12000,9.39266192877014
9,6000,8.69951474821019
9,12900,9.46498259034976
16,12000,9.39266192877014
14,1075,6.98007594056176
12,5160,8.54869185847561
12,5160,8.54869185847561
9,1800,7.49554194388426
12,2580,7.85554467791566
10,6020,8.70284253830287
9,6000,8.69951474821019
12,2150,7.67322312112171
9,4000,8.29404964010203
14,2150,7.67322312112171
12,14000,9.5468126085974
3,4515,8.41516046585109
12,4500,8.41183267575841
12,8600,9.0595174822416
15,12000,9.39266192877014
12,8170,9.00822418785405
9,5160,8.54869185847561
10,11800,9.37585481045376
3,6450,8.77183540978982
9,21500,9.97580821411575
9,5160,8.54869185847561
18,12900,9.46498259034976
16,6450,8.77183540978982
6,32250,10.3812733222239
9,10750,9.28266103355581
15,4000,8.29404964010203
6,20000,9.90348755253613
0,4300,8.36637030168165
9,6020,8.70284253830287
0,3440,8.14322675036744
9,3000,8.00636756765025
9,10320,9.24183903903555
12,6000,8.69951474821019
12,3225,8.07868822922987
18,12000,9.39266192877014
12,5160,8.54869185847561
17,7000,8.85366542803745
14,8600,9.0595174822416
6,8440,9.04073758759
5,7740,8.95415696658377
12,17400,9.76422548520262
9,11350,9.33697302290955
6,19350,9.87044769845793
4,8600,9.0595174822416
6,2150,7.67322312112171
12,28000,10.2399597891573
6,4300,8.36637030168165
6,7740,8.95415696658377
1,10750,9.28266103355581
6,6450,8.77183540978982
12,7000,8.85366542803745
12,12900,9.46498259034976
9,8000,8.98719682066197
9,12900,9.46498259034976
6,3870,8.26100978602383
12,8600,9.0595174822416
12,20000,9.90348755253613
12,6000,8.69951474821019
9,8600,9.0595174822416
12,8600,9.0595174822416
9,7500,8.9226582995244
17,15000,9.61580548008435
17,10750,9.28266103355581
3,6450,8.77183540978982
12,3000,8.00636756765025
12,12900,9.46498259034976
11,3870,8.26100978602383
17,10750,9.28266103355581
9,8600,9.0595174822416
12,7740,8.95415696658377
12,8170,9.00822418785405
6,12900,9.46498259034976
16,10400,9.24956108512946
2,8600,9.0595174822416
9,2500,7.82404601085629
17,20000,9.90348755253613
12,6000,8.69951474821019
6,9030,9.10830764641103
13,6020,8.70284253830287
6,1290,7.16239749735572
12,6450,8.77183540978982
12,2150,7.67322312112171
14,6880,8.83637393092739
9,5160,8.54869185847561
9,11610,9.35962207469194
15,5400,8.59415423255237
16,2580,7.85554467791566
12,792,6.67456139181443
9,3870,8.26100978602383
9,1000,6.90775527898214
12,15050,9.61913327017702
6,2150,7.67322312112171
12,8000,8.98719682066197
12,15000,9.61580548008435
6,8600,9.0595174822416
9,8600,9.0595174822416
12,6020,8.70284253830287
16,16000,9.68034400122192
8,21500,9.97580821411575
9,7525,8.92598608961708
9,6450,8.77183540978982
16,18000,9.7981270368783
0,2083,7.64156444126097
12,5160,8.54869185847561
12,1075,6.98007594056176
6,6450,8.77183540978982
15,5000,8.51719319141624
9,6450,8.77183540978982
6,3440,8.14322675036744
16,8000,8.98719682066197
12,5160,8.54869185847561
9,10750,9.28266103355581
6,3440,8.14322675036744
4,3870,8.26100978602383
14,9000,9.10497985631836
16,4000,8.29404964010203
11,6450,8.77183540978982
6,6450,8.77183540978982
6,10320,9.24183903903555
9,15000,9.61580548008435
17,8600,9.0595174822416
12,5590,8.62873456614915
3,7525,8.92598608961708
12,9030,9.10830764641103
11,7740,8.95415696658377
9,30100,10.312280450737
2,7740,8.95415696658377
12,16000,9.68034400122192
9,3440,8.14322675036744
6,17200,9.75266466280154
12,7310,8.89699855274382
9,7740,8.95415696658377
15,7200,8.88183630500415
17,10000,9.21034037197618
17,9000,9.10497985631836
9,6450,8.77183540978982
9,10320,9.24183903903555
12,7000,8.85366542803745
15,8600,9.0595174822416
18,10000,9.21034037197618
12,8600,9.0595174822416
9,9030,9.10830764641103
19,34000,10.4341158035983
9,8600,9.0595174822416
10,6450,8.77183540978982
16,10000,9.21034037197618
9,8600,9.0595174822416
9,21500,9.97580821411575
3,3000,8.00636756765025
12,9000,9.10497985631836
9,12900,9.46498259034976
12,8200,9.01188943325234
6,17200,9.75266466280154
16,6000,8.69951474821019
0,2580,7.85554467791566
9,5160,8.54869185847561
12,2150,7.67322312112171
12,3440,8.14322675036744
8,6000,8.69951474821019
13,6880,8.83637393092739
9,9460,9.15482766204592
6,17200,9.75266466280154
11,16000,9.68034400122192
9,10320,9.24183903903555
6,600,6.39692965521615
10,6000,8.69951474821019
9,6450,8.77183540978982
12,8170,9.00822418785405
9,6450,8.77183540978982
2,7740,8.95415696658377
8,1600,7.37775890822787
16,7740,8.95415696658377
9,16340,9.70137136841399
3,6450,8.77183540978982
6,5590,8.62873456614915
12,8600,9.0595174822416
12,11610,9.35962207469194
9,4730,8.46168048148598
12,17200,9.75266466280154
12,51600,10.8512769514697
9,860,6.75693238924755
6,7000,8.85366542803745
13,5212,8.55871893824474
12,8600,9.0595174822416
17,15000,9.61580548008435
6,8600,9.0595174822416
16,11000,9.30565055178051
12,6816,8.82702806850915
5,6450,8.77183540978982
9,8600,9.0595174822416
13,6880,8.83637393092739
20,26000,10.1658518170036
16,8600,9.0595174822416
14,7740,8.95415696658377
0,2580,7.85554467791566
12,6223,8.73600738456922
17,11000,9.30565055178051
12,12000,9.39266192877014
9,5160,8.54869185847561
14,7000,8.85366542803745
16,16000,9.68034400122192
17,16000,9.68034400122192
14,8600,9.0595174822416
12,9000,9.10497985631836
8,4730,8.46168048148598
17,14000,9.5468126085974
16,16000,9.68034400122192
17,8600,9.0595174822416
9,1500,7.3132203870903
9,7740,8.95415696658377
14,8400,9.03598698483141
4,250,5.52146091786225
12,860,6.75693238924755
9,5160,8.54869185847561
12,8600,9.0595174822416
8,15000,9.61580548008435
11,8600,9.0595174822416
9,6450,8.77183540978982
9,4300,8.36637030168165
16,8000,8.98719682066197
5,5160,8.54869185847561
11,14190,9.56029277015409
6,8600,9.0595174822416
6,1290,7.16239749735572
6,8340,9.02881849535279
12,6000,8.69951474821019
9,10750,9.28266103355581
0,11825,9.37797121336013
12,10750,9.28266103355581
9,8600,9.0595174822416
15,14000,9.5468126085974
9,3225,8.07868822922987
9,6450,8.77183540978982
9,5590,8.62873456614915
6,5160,8.54869185847561
9,2100,7.64969262371151
6,5590,8.62873456614915
9,7009,8.85495031650033
17,11000,9.30565055178051
12,10105,9.22078562983772
17,11610,9.35962207469194
6,1290,7.16239749735572
9,11600,9.35876037709446
9,4644,8.44333134281778
6,12000,9.39266192877014
9,5160,8.54869185847561
12,6450,8.77183540978982
9,12000,9.39266192877014
12,1720,7.4500795698075
16,17600,9.77565418102624
12,7740,8.95415696658377
6,1290,7.16239749735572
9,5160,8.54869185847561
9,9890,9.19927942461676
9,3870,8.26100978602383
16,8041,8.99230873254815
3,3870,8.26100978602383
6,2580,7.85554467791566
9,4300,8.36637030168165
17,6450,8.77183540978982
12,14000,9.5468126085974
12,17200,9.75266466280154
17,2000,7.60090245954208
12,5590,8.62873456614915
9,5590,8.62873456614915
12,12040,9.39598971886281
17,6450,8.77183540978982
9,17200,9.75266466280154
9,5160,8.54869185847561
9,6000,8.69951474821019
6,8600,9.0595174822416
6,300,5.7037824746562
17,20000,9.90348755253613
13,4300,8.36637030168165
6,12900,9.46498259034976
17,24000,10.0858091093301
9,2967,7.99530662029082
9,4300,8.36637030168165
6,6020,8.70284253830287
12,5590,8.62873456614915
12,3440,8.14322675036744
16,8000,8.98719682066197
17,14000,9.5468126085974
17,10000,9.21034037197618
9,7740,8.95415696658377
9,8600,9.0595174822416
16,8000,8.98719682066197
15,8400,9.03598698483141
7,8170,9.00822418785405
12,12900,9.46498259034976
6,5160,8.54869185847561
9,12040,9.39598971886281
6,8170,9.00822418785405
12,2400,7.78322401633604
12,2150,7.67322312112171
16,13600,9.51782507172414
6,2580,7.85554467791566
9,4300,8.36637030168165
9,7740,8.95415696658377
9,6450,8.77183540978982
17,12000,9.39266192877014
16,10000,9.21034037197618
12,21500,9.97580821411575
18,22350,10.0145816000417
8,8600,9.0595174822416
12,10000,9.21034037197618
12,5590,8.62873456614915
12,17200,9.75266466280154
17,9000,9.10497985631836
15,7740,8.95415696658377
7,3000,8.00636756765025
17,3225,8.07868822922987
18,20000,9.90348755253613
10,10750,9.28266103355581
17,11000,9.30565055178051
9,6880,8.83637393092739
12,5160,8.54869185847561
12,8000,8.98719682066197
9,12000,9.39266192877014
12,4300,8.36637030168165
16,8000,8.98719682066197
9,860,6.75693238924755
12,15050,9.61913327017702
16,9000,9.10497985631836
6,9460,9.15482766204592
14,7740,8.95415696658377
6,5676,8.64400203827993
6,3870,8.26100978602383
12,7525,8.92598608961708
10,2580,7.85554467791566
16,15050,9.61913327017702
10,10000,9.21034037197618
6,4300,8.36637030168165
9,4600,8.43381158247719
9,4300,8.36637030168165
9,3870,8.26100978602383
16,25800,10.1581297709097
5,5600,8.63052187672324
9,7310,8.89699855274382
9,15480,9.64730414714372
12,7955,8.98155594077189
16,14190,9.56029277015409
12,10750,9.28266103355581
15,9000,9.10497985631836
9,7740,8.95415696658377
17,30000,10.3089526606443
10,5160,8.54869185847561
17,14190,9.56029277015409
12,30960,10.3404513277037
9,5160,8.54869185847561
12,6450,8.77183540978982
16,12040,9.39598971886281
12,3870,8.26100978602383
12,8600,9.0595174822416
0,2580,7.85554467791566
9,12000,9.39266192877014
12,8000,8.98719682066197
12,5590,8.62873456614915
13,10000,9.21034037197618
12,6020,8.70284253830287
12,6450,8.77183540978982
17,14000,9.5468126085974
9,1667,7.41878088275079
12,9890,9.19927942461676
2,1800,7.49554194388426
0,1935,7.56786260546388
6,6450,8.77183540978982
9,3600,8.1886891244442
12,8000,8.98719682066197
12,4300,8.36637030168165
12,3440,8.14322675036744
9,5160,8.54869185847561
6,6450,8.77183540978982
12,8170,9.00822418785405
12,5000,8.51719319141624
6,9000,9.10497985631836
12,5160,8.54869185847561
17,6450,8.77183540978982
3,8600,9.0595174822416
17,7000,8.85366542803745
12,21500,9.97580821411575
17,16000,9.68034400122192
3,2150,7.67322312112171
17,9460,9.15482766204592
9,6450,8.77183540978982
12,20000,9.90348755253613
17,10000,9.21034037197618
12,6773,8.8206993992149
9,3225,8.07868822922987
16,12000,9.39266192877014
9,6450,8.77183540978982
8,10320,9.24183903903555
15,5590,8.62873456614915
3,10750,9.28266103355581
12,8600,9.0595174822416
11,8000,8.98719682066197
16,16000,9.68034400122192
6,5660,8.64117917119723
12,4300,8.36637030168165
17,11000,9.30565055178051
12,28000,10.2399597891573
10,7740,8.95415696658377
12,12900,9.46498259034976
11,45000,10.7144177687525
17,12040,9.39598971886281
9,12000,9.39266192877014
11,12900,9.46498259034976
16,14000,9.5468126085974
16,21000,9.95227771670556
16,6450,8.77183540978982
9,7740,8.95415696658377
12,7200,8.88183630500415
9,7310,8.89699855274382
9,18060,9.80145482697098
9,7740,8.95415696658377
16,14000,9.5468126085974
9,12900,9.46498259034976
5,1666,7.41818082272679
9,10750,9.28266103355581
12,5000,8.51719319141624
12,11200,9.32366905728319
9,3000,8.00636756765025
12,5160,8.54869185847561
17,5000,8.51719319141624
16,16000,9.68034400122192
16,10000,9.21034037197618
13,4300,8.36637030168165
9,4730,8.46168048148598
12,17200,9.75266466280154
16,36120,10.4946020075309
9,2500,7.82404601085629
6,2580,7.85554467791566
12,3870,8.26100978602383
9,8600,9.0595174822416
12,8170,9.00822418785405
12,15050,9.61913327017702
9,10750,9.28266103355581
14,5160,8.54869185847561
18,13400,9.503009985939
8,7310,8.89699855274382
16,13000,9.47270463644367
8,6020,8.70284253830287
9,8600,9.0595174822416
13,3000,8.00636756765025
9,7740,8.95415696658377
11,9460,9.15482766204592
9,720,6.5792512120101
6,6020,8.70284253830287
9,8600,9.0595174822416
12,7740,8.95415696658377
17,25000,10.1266311038503
6,167,5.11799381241676
6,2833,7.94909149983052
9,10750,9.28266103355581
17,14000,9.5468126085974
12,12900,9.46498259034976
9,10750,9.28266103355581
13,10750,9.28266103355581
17,4300,8.36637030168165
3,8600,9.0595174822416
12,4644,8.44333134281778
9,9030,9.10830764641103
13,16000,9.68034400122192
6,4300,8.36637030168165
10,7740,8.95415696658377
6,3000,8.00636756765025
19,19800,9.89343721668263
12,10621,9.27058845232154
9,10750,9.28266103355581
12,6450,8.77183540978982
14,43000,10.6689553946757
9,6231,8.73729211254422
16,3350,8.11671562481911
9,10320,9.24183903903555
18,15000,9.61580548008435
15,15000,9.61580548008435
12,7000,8.85366542803745
12,9000,9.10497985631836
9,5590,8.62873456614915
12,15000,9.61580548008435
16,21500,9.97580821411575
12,6450,8.77183540978982
12,6450,8.77183540978982
12,7740,8.95415696658377
9,4300,8.36637030168165
16,2580,7.85554467791566
17,7000,8.85366542803745
9,5160,8.54869185847561
12,6020,8.70284253830287
9,7740,8.95415696658377
9,10750,9.28266103355581
17,13600,9.51782507172414
17,9800,9.19013766465866
8,5000,8.51719319141624
12,11000,9.30565055178051
9,6450,8.77183540978982
9,3870,8.26100978602383
9,59000,10.9852927228879
11,5160,8.54869185847561
12,8000,8.98719682066197
0,10750,9.28266103355581
17,40000,10.5966347330961
15,7000,8.85366542803745
12,12900,9.46498259034976
16,5200,8.55641390456952
12,7500,8.9226582995244
9,7740,8.95415696658377
16,6450,8.77183540978982
12,18000,9.7981270368783
8,2580,7.85554467791566
9,750,6.62007320653036
12,13760,9.52952111148733
9,3440,8.14322675036744
12,1505,7.31654817718298
6,5160,8.54869185847561
5,7740,8.95415696658377
10,6880,8.83637393092739
17,32000,10.3734911817819
9,8600,9.0595174822416
12,11000,9.30565055178051
12,14000,9.5468126085974
12,4300,8.36637030168165
0,4300,8.36637030168165
12,6450,8.77183540978982
6,8600,9.0595174822416
10,6100,8.7160440501614
9,2500,7.82404601085629
9,7000,8.85366542803745
8,12900,9.46498259034976
9,6600,8.79482492801452
1,3870,8.26100978602383
12,1290,7.16239749735572
16,20000,9.90348755253613
9,19780,9.8924266051767
9,17200,9.75266466280154
9,2021,7.61134771740362
12,10750,9.28266103355581
17,20000,9.90348755253613
9,13760,9.52952111148733
5,9000,9.10497985631836
16,6450,8.77183540978982
6,15050,9.61913327017702
12,9030,9.10830764641103
9,12000,9.39266192877014
17,6450,8.77183540978982
11,8200,9.01188943325234
13,5160,8.54869185847561
9,12900,9.46498259034976
9,5160,8.54869185847561
9,8400,9.03598698483141
5,8600,9.0595174822416
15,4644,8.44333134281778
9,10750,9.28266103355581
12,6000,8.69951474821019
18,7600,8.93590352627442
12,11600,9.35876037709446
12,14000,9.5468126085974
11,8000,8.98719682066197
11,8600,9.0595174822416
17,12000,9.39266192877014
6,10750,9.28266103355581
9,7600,8.93590352627442
6,8600,9.0595174822416
16,10000,9.21034037197618
12,7740,8.95415696658377
16,7000,8.85366542803745
16,6000,8.69951474821019
12,7000,8.85366542803745
12,8000,8.98719682066197
16,18060,9.80145482697098
12,8170,9.00822418785405
17,8600,9.0595174822416
9,8600,9.0595174822416
10,7740,8.95415696658377
16,5160,8.54869185847561
5,3870,8.26100978602383
12,12900,9.46498259034976
9,9030,9.10830764641103
2,2150,7.67322312112171
6,6020,8.70284253830287
9,8600,9.0595174822416
11,8600,9.0595174822416
9,6450,8.77183540978982
3,7525,8.92598608961708
6,7600,8.93590352627442
16,12000,9.39266192877014
9,6450,8.77183540978982
11,12900,9.46498259034976
10,2580,7.85554467791566
6,8600,9.0595174822416
11,5000,8.51719319141624
17,8000,8.98719682066197
9,6450,8.77183540978982
10,3000,8.00636756765025
9,4515,8.41516046585109
13,3440,8.14322675036744
19,10000,9.21034037197618
16,14000,9.5468126085974
12,9460,9.15482766204592
12,3225,8.07868822922987
9,2580,7.85554467791566
9,6450,8.77183540978982
6,6450,8.77183540978982
13,12800,9.45720044990771
6,6450,8.77183540978982
12,4000,8.29404964010203
12,5200,8.55641390456952
9,10000,9.21034037197618
17,18000,9.7981270368783
17,40000,10.5966347330961
16,2408,7.78655180642871
9,12900,9.46498259034976
17,13000,9.47270463644367
4,12900,9.46498259034976
5,11610,9.35962207469194
6,10750,9.28266103355581
1,6450,8.77183540978982
6,7740,8.95415696658377
12,3440,8.14322675036744
10,8000,8.98719682066197
12,4300,8.36637030168165
9,8600,9.0595174822416
0,12900,9.46498259034976
9,8600,9.0595174822416
12,10475,9.25674674479034
12,12900,9.46498259034976
0,1376,7.22693601849329
3,7200,8.88183630500415
12,8600,9.0595174822416
9,7740,8.95415696658377
9,3870,8.26100978602383
17,36000,10.4912742174382
12,5160,8.54869185847561
13,5200,8.55641390456952
17,7740,8.95415696658377
16,5000,8.51719319141624
9,6450,8.77183540978982
6,645,6.46925031679577
6,667,6.50279004591562
11,3010,8.00969535774292
16,15000,9.61580548008435
3,12900,9.46498259034976
12,6450,8.77183540978982
18,40000,10.5966347330961
11,8600,9.0595174822416
12,1032,6.93925394604151
9,1720,7.4500795698075
6,12900,9.46498259034976
12,8600,9.0595174822416
17,10000,9.21034037197618
16,33,3.49650756146648
9,7740,8.95415696658377
9,21500,9.97580821411575
9,6000,8.69951474821019
9,7740,8.95415696658377
17,6450,8.77183540978982
12,5000,8.51719319141624
16,8600,9.0595174822416
6,6450,8.77183540978982
12,10000,9.21034037197618
9,5590,8.62873456614915
13,7310,8.89699855274382
9,12600,9.44145209293957
6,5160,8.54869185847561
9,4300,8.36637030168165
12,5460,8.60520406873895
17,8600,9.0595174822416
9,7740,8.95415696658377
16,15000,9.61580548008435
9,6880,8.83637393092739
12,9000,9.10497985631836
9,7740,8.95415696658377
9,2795,7.9355873855892
12,4000,8.29404964010203
12,6000,8.69951474821019
9,6200,8.73230457103318
12,6000,8.69951474821019
17,12000,9.39266192877014
9,6000,8.69951474821019
12,6450,8.77183540978982
9,30960,10.3404513277037
17,10750,9.28266103355581
10,7500,8.9226582995244
9,6450,8.77183540978982
5,7000,8.85366542803745
12,8256,9.01869548772134
3,5590,8.62873456614915
12,9030,9.10830764641103
16,7740,8.95415696658377
9,2580,7.85554467791566
14,3000,8.00636756765025
12,14000,9.5468126085974
15,16000,9.68034400122192
9,10750,9.28266103355581
9,7740,8.95415696658377
12,8170,9.00822418785405
12,7000,8.85366542803745
19,10000,9.21034037197618
17,8600,9.0595174822416
6,6880,8.83637393092739
9,6450,8.77183540978982
12,7310,8.89699855274382
9,5805,8.66647489413199
9,7740,8.95415696658377
9,12000,9.39266192877014
16,6450,8.77183540978982
8,10750,9.28266103355581
16,5000,8.51719319141624
12,5375,8.58951385299586
17,8600,9.0595174822416
12,6880,8.83637393092739
9,3225,8.07868822922987
12,4300,8.36637030168165
14,6880,8.83637393092739
9,5160,8.54869185847561
6,1720,7.4500795698075
11,12900,9.46498259034976
11,4300,8.36637030168165
12,6450,8.77183540978982
9,8000,8.98719682066197
16,6000,8.69951474821019
12,8000,8.98719682066197
16,10000,9.21034037197618
6,5160,8.54869185847561
9,6020,8.70284253830287
12,9900,9.20029003612268
9,12900,9.46498259034976
16,5160,8.54869185847561
12,9890,9.19927942461676
12,4000,8.29404964010203
9,10000,9.21034037197618
11,7203,8.88225288488936
9,5590,8.62873456614915
8,8600,9.0595174822416
17,12900,9.46498259034976
17,6000,8.69951474821019
12,8600,9.0595174822416
13,8600,9.0595174822416
9,7740,8.95415696658377
6,6400,8.76405326934776
12,4300,8.36637030168165
17,14000,9.5468126085974
19,30000,10.3089526606443
9,5160,8.54869185847561
9,5160,8.54869185847561
12,6450,8.77183540978982
8,7310,8.89699855274382
17,24000,10.0858091093301
6,8600,9.0595174822416
9,8600,9.0595174822416
0,2150,7.67322312112171
9,5375,8.58951385299586
9,6450,8.77183540978982
12,3000,8.00636756765025
9,2580,7.85554467791566
17,10000,9.21034037197618
11,10750,9.28266103355581
9,2150,7.67322312112171
6,4300,8.36637030168165
9,1290,7.16239749735572
11,9600,9.16951837745593
9,7740,8.95415696658377
17,8000,8.98719682066197
11,5590,8.62873456614915
0,6450,8.77183540978982
12,6000,8.69951474821019
16,24000,10.0858091093301
9,10750,9.28266103355581
6,5160,8.54869185847561
16,14500,9.58190392840867
6,6450,8.77183540978982
6,17200,9.75266466280154
12,10000,9.21034037197618
9,3010,8.00969535774292
16,80000,11.289781913656
18,20000,9.90348755253613
16,15000,9.61580548008435
11,6450,8.77183540978982
17,5700,8.64822145382264
12,8000,8.98719682066197
16,10320,9.24183903903555
17,8000,8.98719682066197
9,2150,7.67322312112171
9,5160,8.54869185847561
9,6000,8.69951474821019
10,15910,9.67470312133183
12,2580,7.85554467791566
9,9000,9.10497985631836
12,6450,8.77183540978982
10,6880,8.83637393092739
12,15050,9.61913327017702
16,28000,10.2399597891573
9,10320,9.24183903903555
6,1000,6.90775527898214
6,2150,7.67322312112171
9,8600,9.0595174822416
16,17200,9.75266466280154
16,7000,8.85366542803745
16,16000,9.68034400122192
9,21000,9.95227771670556
9,10750,9.28266103355581
9,7500,8.9226582995244
9,3225,8.07868822922987
6,5160,8.54869185847561
15,6000,8.69951474821019
16,8600,9.0595174822416
6,10750,9.28266103355581
10,17200,9.75266466280154
9,7150,8.87486763568805
9,7310,8.89699855274382
6,6000,8.69951474821019
16,4300,8.36637030168165
9,9890,9.19927942461676
9,6450,8.77183540978982
16,32250,10.3812733222239
9,15050,9.61913327017702
9,9600,9.16951837745593
9,13760,9.52952111148733
9,12900,9.46498259034976
16,12000,9.39266192877014
17,16000,9.68034400122192
12,8600,9.0595174822416
9,5600,8.63052187672324
17,12040,9.39598971886281
17,10000,9.21034037197618
16,10750,9.28266103355581
6,8600,9.0595174822416
1,3000,8.00636756765025
17,6450,8.77183540978982
9,38000,10.5453414387085
11,6020,8.70284253830287
9,6450,8.77183540978982
9,21500,9.97580821411575
16,3440,8.14322675036744
12,9890,9.19927942461676
9,10750,9.28266103355581
9,8729,9.07440609473535
9,8600,9.0595174822416
12,8600,9.0595174822416
6,5160,8.54869185847561
12,12000,9.39266192877014
16,12000,9.39266192877014
16,14000,9.5468126085974
6,7310,8.89699855274382
2,14190,9.56029277015409
9,4128,8.3255483071614
17,9000,9.10497985631836
9,4300,8.36637030168165
12,6450,8.77183540978982
12,5590,8.62873456614915
12,6200,8.73230457103318
12,6450,8.77183540978982
12,9030,9.10830764641103
17,6000,8.69951474821019
18,15000,9.61580548008435
9,5160,8.54869185847561
6,2150,7.67322312112171
6,5160,8.54869185847561
12,6450,8.77183540978982
9,6450,8.77183540978982
5,1720,7.4500795698075
9,5160,8.54869185847561
17,7000,8.85366542803745
6,4000,8.29404964010203
9,2580,7.85554467791566
4,2580,7.85554467791566
9,10750,9.28266103355581
9,6020,8.70284253830287
9,4300,8.36637030168165
9,12000,9.39266192877014
17,40000,10.5966347330961
16,10000,9.21034037197618
9,3440,8.14322675036744
17,4300,8.36637030168165
16,6450,8.77183540978982
14,8600,9.0595174822416
17,30000,10.3089526606443
18,9420,9.15059036757041
9,3010,8.00969535774292
15,5660,8.64117917119723
13,15050,9.61913327017702
9,6020,8.70284253830287
12,5160,8.54869185847561
9,6880,8.83637393092739
15,10000,9.21034037197618
17,17200,9.75266466280154
12,4800,8.47637119689598
6,5160,8.54869185847561
14,10750,9.28266103355581
9,3440,8.14322675036744
15,4300,8.36637030168165
17,6450,8.77183540978982
9,5000,8.51719319141624
9,2580,7.85554467791566
9,6020,8.70284253830287
14,5160,8.54869185847561
9,6880,8.83637393092739
16,13000,9.47270463644367
15,15000,9.61580548008435
12,12040,9.39598971886281
16,15050,9.61913327017702
6,2580,7.85554467791566
9,6020,8.70284253830287
12,6020,8.70284253830287
9,6000,8.69951474821019
12,10000,9.21034037197618
14,860,6.75693238924755
7,8600,9.0595174822416
9,7310,8.89699855274382
16,3000,8.00636756765025
9,7740,8.95415696658377
9,2150,7.67322312112171
9,4500,8.41183267575841
6,5220,8.56025268087669
12,7525,8.92598608961708
12,27950,10.2381724785832
18,20000,9.90348755253613
6,3870,8.26100978602383
18,16000,9.68034400122192
12,10750,9.28266103355581
0,645,6.46925031679577
6,7740,8.95415696658377
9,1612,7.38523092306657
5,12900,9.46498259034976
12,12900,9.46498259034976
6,9000,9.10497985631836
9,6450,8.77183540978982
3,1032,6.93925394604151
16,7000,8.85366542803745
9,8170,9.00822418785405
15,7500,8.9226582995244
12,12900,9.46498259034976
12,11180,9.32188174670909
1,1935,7.56786260546388
13,8600,9.0595174822416
16,14000,9.5468126085974
6,8600,9.0595174822416
7,6020,8.70284253830287
16,10000,9.21034037197618
16,6000,8.69951474821019
13,700,6.5510803350434
9,5000,8.51719319141624
12,5160,8.54869185847561
6,9460,9.15482766204592
14,12040,9.39598971886281
18,10000,9.21034037197618
15,9503,9.15936281721132
12,12000,9.39266192877014
9,5160,8.54869185847561
16,12000,9.39266192877014
9,2580,7.85554467791566
12,10750,9.28266103355581
17,10000,9.21034037197618
11,6450,8.77183540978982
17,15000,9.61580548008435
2,10750,9.28266103355581
9,5000,8.51719319141624
1,7740,8.95415696658377
0,12900,9.46498259034976
9,4300,8.36637030168165
6,1935,7.56786260546388
14,4000,8.29404964010203
12,5375,8.58951385299586
9,7740,8.95415696658377
0,1720,7.4500795698075
12,6800,8.8246778911642
11,8000,8.98719682066197
9,9030,9.10830764641103
16,20000,9.90348755253613
11,860,6.75693238924755
3,3870,8.26100978602383
6,12900,9.46498259034976
12,7740,8.95415696658377
12,5160,8.54869185847561
13,15000,9.61580548008435
12,5160,8.54869185847561
16,10000,9.21034037197618
9,7740,8.95415696658377
6,6450,8.77183540978982
12,3096,8.03786623470962
16,15000,9.61580548008435
9,1720,7.4500795698075
16,8600,9.0595174822416
9,6000,8.69951474821019
17,26000,10.1658518170036
12,6000,8.69951474821019
9,6880,8.83637393092739
12,6450,8.77183540978982
10,6450,8.77183540978982
17,6143,8.72306850116393
3,5590,8.62873456614915
9,6450,8.77183540978982
0,5590,8.62873456614915
12,14000,9.5468126085974
6,9030,9.10830764641103
12,6880,8.83637393092739
11,12900,9.46498259034976
12,6450,8.77183540978982
15,10000,9.21034037197618
12,7310,8.89699855274382
0,7740,8.95415696658377
12,11610,9.35962207469194
15,9460,9.15482766204592
16,7740,8.95415696658377
6,3440,8.14322675036744
9,5805,8.66647489413199
16,10000,9.21034037197618
9,11180,9.32188174670909
18,24000,10.0858091093301
17,12500,9.43348392329039
16,11000,9.30565055178051
9,3010,8.00969535774292
12,8600,9.0595174822416
1,5160,8.54869185847561
12,4300,8.36637030168165
20,28000,10.2399597891573
9,1720,7.4500795698075
9,7740,8.95415696658377
9,8000,8.98719682066197
9,10750,9.28266103355581
3,7740,8.95415696658377
9,2580,7.85554467791566
12,7310,8.89699855274382
16,10000,9.21034037197618
17,12400,9.42545175159313
17,12900,9.46498259034976
12,9000,9.10497985631836
11,9000,9.10497985631836
17,12000,9.39266192877014
6,15050,9.61913327017702
17,6223,8.73600738456922
15,9000,9.10497985631836
9,12040,9.39598971886281
9,12000,9.39266192877014
2,8600,9.0595174822416
12,4730,8.46168048148598
17,20000,9.90348755253613
3,3870,8.26100978602383
9,21500,9.97580821411575
17,20000,9.90348755253613
9,8600,9.0595174822416
0,4300,8.36637030168165
9,3870,8.26100978602383
6,21500,9.97580821411575
17,10750,9.28266103355581
12,8600,9.0595174822416
