st,year,div_rate,stpop,lfdivlaw,unilateral,years_unilateral,years_unilateral_long,reform,evdiv50,married,married_annual,neighper,time,timesq,divx1,divx2,divx3,divx4,divx5,divx6,divx7,divx8,divx9,divx10,divx11,divx12,divx13,divx14,divx15,divx16,divx17,gruber,friedberg,johnson,mechoulan,ellmanlohr1,ellmanlohr2,brinigbuckley,nakonezny,gruber_yrs,friedberg_yrs,johnson_yrs,mechoulan_yrs,ellmanlohr1_yrs,ellmanlohr2_yrs,brinigbuckley_yrs,nakonezny_yrs,divx
DE,1991,4.4085555,680495,2000,0,-99,-99,0,.065163769,,.6035604119300846,0,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,Years 13-14,>=15 years,>=15 years,>=15 years,Years 13-14,>=15 years,0
DE,1992,4.9264083,690158,2000,0,-99,-99,0,.065163769,,.6019008040428164,0,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,>=15 years,>=15 years,>=15 years,>=15 years,Years 13-14,>=15 years,0
DE,1993,4.839344,699475,2000,0,-99,-99,0,.065163769,,.6002411961555483,0,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
DE,1994,4.404192,708416,2000,0,-99,-99,0,.065163769,,.5985815882682801,0,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
DE,1995,5.1513019,718265,2000,0,-99,-99,0,.065163769,,.596921980381012,0,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
DE,1996,4.5386405,727090,2000,0,-99,-99,0,.065163769,,.5952623724937443,0,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
DE,1997,3.9998693,735024,2000,0,-99,-99,0,.065163769,,.5936027646064761,0,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
DE,1998,4.5331998,744066,2000,0,-99,-99,0,.065163769,,.5919431567192079,0,30,900,,,,,,,,,,,,,,,,,,1968,0,1978,1974,1974,1970,1979,1968,>=15 years,No change in sample,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
FL,1956,5.0999999,4047000,1971,0,-99,-99,1,.10744635,,.7580155372619633,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1957,4.4000001,4372000,1971,0,-99,-99,1,.10744635,,.7594156146049502,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1958,3.8,4630000,1971,0,-99,-99,1,.10744635,,.7608156919479372,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1959,4.0999999,4808000,1971,0,-99,-99,1,.10744635,,.7622157692909242,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1960,3.9000001,5004000,1971,0,-99,-99,1,.10744635,.76361585,.7636158466339111,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1961,4.1999998,5243000,1971,0,-99,-99,1,.10744635,,.759448522329329,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1962,4.0999999,5458000,1971,0,-99,-99,1,.10744635,,.7552811980247487,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1963,4.0999999,5628000,1971,0,-99,-99,1,.10744635,,.7511138737201684,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1964,4.1999998,5781000,1971,0,-99,-99,1,.10744635,,.746946549415588,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1965,4.4000001,5954000,1971,0,-99,-99,1,.10744635,,.7427792251110077,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1966,4.3000002,6104000,1971,0,-99,-99,1,.10744635,,.7386119008064256,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1967,4.6999998,6242000,1971,0,-99,-99,1,.10744635,,.7344445765018453,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1968,5.0999999,6433000,1971,0,-99,-99,1,.10744635,,.7302772521972649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1969,5.5,6641000,1971,0,-99,-99,1,.10744635,,.7261099278926846,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1970,5.5,6791418,1971,0,-99,-99,1,.10744635,.7219426,.7219426035881043,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
FL,1971,6.0999999,7158304,1971,1,1,1,1,.10744635,,.7156572639942169,.5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,No change in sample,First 2 years,0
FL,1972,6.9000001,7511463,1971,1,1,1,1,.10744635,,.7093719244003296,.5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,No change in sample,First 2 years,0
FL,1973,7.0999999,7913696,1971,1,3,3,1,.10744635,,.7030865848064423,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,No change in sample,Years 3-4,0
FL,1974,7.1999998,8298762,1971,1,3,3,1,.10744635,,.6968012452125549,1,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,No change in sample,Years 3-4,0
FL,1975,7.4000001,8518422,1971,1,5,5,1,.10744635,,.6905159056186676,1,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,No change in sample,Years 5-6,0
FL,1976,7.3000002,8667379,1971,1,5,5,1,.10744635,,.6842305660247803,1,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,No change in sample,Years 5-6,0
FL,1977,7,8856183,1971,1,7,7,1,.10744635,,.6779452264308929,1,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,No change in sample,Years 7-8,0
FL,1978,7.1999998,9102032,1971,1,7,7,1,.10744635,,.6716598868370056,1,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,First 2 years,Years 7-8,0
FL,1979,7.4000001,9426159,1971,1,9,9,1,.10744635,,.6653745472431183,1,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,First 2 years,Years 9-10,0
FL,1980,7.3000002,9746324,1971,1,9,9,1,.10744635,.65908921,.659089207649231,1,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 3-4,Years 9-10,0
FL,1981,7.4000001,10192774,1971,1,11,11,1,.10744635,,.6549531877040877,1,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 3-4,Years 11-12,0
FL,1982,6.8000002,10471407,1971,1,11,11,1,.10744635,,.6508171677589427,1,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 5-6,Years 11-12,0
FL,1983,6.5999999,10749851,1971,1,13,13,1,.10744635,,.6466811478137977,1,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 5-6,Years 13-14,0
FL,1984,6.9000001,11039925,1971,1,13,13,1,.10744635,,.6425451278686527,1,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 7-8,Years 13-14,0
FL,1985,6.8000002,11351118,1971,1,15,15,1,.10744635,,.6384091079235077,1,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,Years 7-8,>=15 years,0
FL,1986,6.6999998,11667505,1971,1,15,15,1,.10744635,,.6342730879783645,1,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,Years 9-10,>=15 years,0
FL,1987,6.5999999,11997283,1971,1,15,17,1,.10744635,,.6301370680332195,1,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,Years 9-10,>=15 years,0
FL,1988,6.4000001,12306395,1971,1,15,17,1,.10744635,,.6260010480880744,1,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,Years 11-12,>=15 years,0
FL,1989,6.3000002,12637715,1971,1,15,19,1,.10744635,,.6218650281429294,1,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,Years 11-12,>=15 years,0
FL,1990,6.1999998,13018365,1971,1,15,19,1,.10744635,.61772901,.6177290081977844,1,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,Years 13-14,>=15 years,0
FL,1991,6.2229595,13289497,1971,1,15,21,1,.10744635,,.6154044330120083,1,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,Years 13-14,>=15 years,0
FL,1992,6.227427,13504775,1971,1,15,21,1,.10744635,,.6130798578262331,1,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
FL,1993,6.0496912,13713593,1971,1,15,23,1,.10744635,,.610755282640457,1,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
FL,1994,5.9864068,13961798,1971,1,15,23,1,.10744635,,.6084307074546809,1,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
FL,1995,5.6043525,14185403,1971,1,15,25,1,.10744635,,.6061061322689056,1,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
FL,1996,5.5590558,14426911,1971,1,15,25,1,.10744635,,.6037815570831295,1,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
FL,1997,5.6493921,14683350,1971,1,15,25,1,.10744635,,.6014569818973543,1,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
FL,1998,5.3752861,14908230,1971,1,15,25,1,.10744635,,.5991324067115782,1,30,900,,,,,,,,,,,,,,,,,,1971,1971,1971,1971,1971,1971,1978,1971,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,0
GA,1956,2.0999999,3701000,1973,0,-99,-99,1,.071455307,,.7476227164268494,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1957,2.3,3766000,1973,0,-99,-99,1,.071455307,,.7478536725044251,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1958,2.0999999,3804000,1973,0,-99,-99,1,.071455307,,.7480846285820008,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1959,2.2,3868000,1973,0,-99,-99,1,.071455307,,.7483155846595764,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1960,2.3,3956000,1973,0,-99,-99,1,.071455307,.74854654,.7485465407371521,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1961,2.4000001,4015000,1973,0,-99,-99,1,.071455307,,.7453904986381534,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1962,2.4000001,4086000,1973,0,-99,-99,1,.071455307,,.7422344565391539,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1963,2.5,4172000,1973,0,-99,-99,1,.071455307,,.7390784144401552,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1964,2.5999999,4258000,1973,0,-99,-99,1,.071455307,,.7359223723411565,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1965,2.7,4332000,1973,0,-99,-99,1,.071455307,,.732766330242157,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1966,2.9000001,4379000,1973,0,-99,-99,1,.071455307,,.7296102881431583,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1967,3.2,4408000,1973,0,-99,-99,1,.071455307,,.7264542460441588,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1968,3.4000001,4482000,1973,0,-99,-99,1,.071455307,,.7232982039451601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1969,3.7,4551000,1973,0,-99,-99,1,.071455307,,.7201421618461614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1970,4.0999999,4587930,1973,0,-99,-99,1,.071455307,.71698612,.7169861197471619,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1971,4.3000002,4711550,1973,0,-99,-99,1,.071455307,,.7108783483505263,.40000001,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1972,4.5999999,4809490,1973,0,-99,-99,1,.071455307,,.704770576953889,.40000001,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,No change in sample,0
GA,1973,5.0999999,4910374,1973,1,1,1,1,.071455307,,.6986628055572517,.40000001,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,No change in sample,First 2 years,0
GA,1974,5.4000001,4999419,1973,1,1,1,1,.071455307,,.6925550341606144,.40000001,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,First 2 years,No change in sample,First 2 years,0
GA,1975,5.8000002,5064075,1973,1,3,3,1,.071455307,,.6864472627639771,.40000001,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,No change in sample,Years 3-4,0
GA,1976,6.0999999,5132812,1973,1,3,3,1,.071455307,,.6803394913673415,.40000001,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,Years 3-4,No change in sample,Years 3-4,0
GA,1977,5.9000001,5219697,1973,1,5,5,1,.071455307,,.6742317199707042,.40000001,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,No change in sample,Years 5-6,0
GA,1978,6,5295751,1973,1,5,5,1,.071455307,,.6681239485740669,.40000001,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,Years 5-6,No change in sample,Years 5-6,0
GA,1979,6.1999998,5401384,1973,1,7,7,1,.071455307,,.6620161771774296,.40000001,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,No change in sample,Years 7-8,0
GA,1980,6.4000001,5463105,1973,1,7,7,1,.071455307,.65590841,.6559084057807922,.40000001,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,Years 7-8,No change in sample,Years 7-8,0
GA,1981,6.3000002,5568345,1973,1,9,9,1,.071455307,,.651761603355407,.40000001,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,No change in sample,Years 9-10,0
GA,1982,5.9000001,5649792,1973,1,9,9,1,.071455307,,.6476148009300236,.40000001,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,Years 9-10,No change in sample,Years 9-10,0
GA,1983,5.8000002,5728250,1973,1,11,11,1,.071455307,,.6434679985046383,.40000001,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,No change in sample,Years 11-12,0
GA,1984,5.3000002,5834954,1973,1,11,11,1,.071455307,,.6393211960792531,.40000001,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,Years 11-12,No change in sample,Years 11-12,0
GA,1985,5.5999999,5962661,1973,1,13,13,1,.071455307,,.6351743936538696,.40000001,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,No change in sample,Years 13-14,0
GA,1986,5.5999999,6084666,1973,1,13,13,1,.071455307,,.6310275912284844,.40000001,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,Years 13-14,No change in sample,Years 13-14,0
GA,1987,5.5,6208467,1973,1,15,15,1,.071455307,,.6268807888031009,.40000001,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,No change in sample,>=15 years,0
GA,1988,5.5,6316142,1973,1,15,15,1,.071455307,,.6227339863777157,.40000001,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,No change in sample,>=15 years,0
GA,1989,5.4000001,6411099,1973,1,15,17,1,.071455307,,.6185871839523305,.40000001,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,No change in sample,>=15 years,0
GA,1990,5.6999998,6506531,1973,1,15,17,1,.071455307,.61444038,.614440381526947,.40000001,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1973,1973,1973,1973,1973,0,1973,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,>=15 years,No change in sample,>=15 years,0
